text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
at the movies to see Joker and we're the only people in the theater 👌🏾👌🏾 it's litty,FALSE,0,NA,2019-10-28T20:01:08Z,FALSE,NA,1188908577643204608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kisukeswhore,0,FALSE,FALSE,NA,NA
RT @Nick_Fullerrrr: filmed the joker go crazy today 😂‼️ https://t.co/fN6xm1xUI4,FALSE,0,NA,2019-10-28T20:01:07Z,FALSE,NA,1188908575516712963,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JBailey_Barber,151056,TRUE,FALSE,NA,NA
"""Put on a happy face."" 🙂
#Joker #JoaquinPhoenix https://t.co/VIhEfprs1G",FALSE,0,NA,2019-10-28T20:01:06Z,FALSE,NA,1188908571561484290,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ChloAlicia1,0,FALSE,FALSE,NA,NA
RT @Bollino: El mejor país del mundo: The Joker ya votó en Lanús. Seguramente a @SandovalGabri. https://t.co/8iJfZKlclk,FALSE,0,NA,2019-10-28T20:01:06Z,FALSE,NA,1188908568470327301,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",duckkxy,4350,TRUE,FALSE,NA,NA
"RT @HotNewHipHop: Harley Quinn? More like Harley QUEEN @NICKIMINAJ 

😈😈😈

https://t.co/NucbjIv4X5",FALSE,0,NA,2019-10-28T20:01:06Z,FALSE,NA,1188908567870476288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lenalavv,228,TRUE,FALSE,NA,NA
RT @yisucrist: mi escena favorita del joker https://t.co/EjfUH5o7LJ,FALSE,0,NA,2019-10-28T20:01:05Z,FALSE,NA,1188908566004015104,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UnaiYelow46,1816,TRUE,FALSE,NA,NA
الملاعين بشبابهم يقطون مسابيحهم على هذي و الحين يتكلم عن الثوابت 😂🃏 https://t.co/a9wrspLZez,FALSE,0,NA,2019-10-28T20:01:05Z,FALSE,NA,1188908563818786817,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Local_Joker_80,0,FALSE,FALSE,NA,NA
Tariq Nasheed Reviews The Joker Movie https://t.co/JyCqTFGkds via @YouTube,FALSE,0,NA,2019-10-28T20:01:04Z,FALSE,NA,1188908563294511104,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Haley78,0,FALSE,FALSE,NA,NA
RT @JokerIsAnywhere: Joker dancing on the Yellow Brick Road https://t.co/sWuktg8009,FALSE,0,NA,2019-10-28T20:01:04Z,FALSE,NA,1188908562757627910,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pray4TheBatman,51,TRUE,FALSE,NA,NA
"RT @hiddlesegerton: “La película de Joker puede incentivar a las personas a cometer actos de violencia”

Las personas: https://t.co/5stqCLG…",FALSE,0,NA,2019-10-28T20:01:04Z,FALSE,NA,1188908562262700033,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Paco1495,1853,TRUE,FALSE,NA,NA
@mahesh10816 Every religion has its joker's . We have @SriNithyananda and other guys who does the same . Don't use… https://t.co/ASSJSRGNJU,FALSE,0,mahesh10816,2019-10-28T20:01:04Z,TRUE,1188907957045493760,1188908562115751936,140044212,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pravindurelo3,0,FALSE,FALSE,NA,NA
RT @adrn_albuquerq: o filme joker https://t.co/AUgHOhnoHk,FALSE,0,NA,2019-10-28T20:01:04Z,FALSE,NA,1188908561872621568,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",00101010001m,597,TRUE,FALSE,NA,NA
RT @yisucrist: mi escena favorita del joker https://t.co/EjfUH5o7LJ,FALSE,0,NA,2019-10-28T20:01:03Z,FALSE,NA,1188908555845492737,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maufdz16,1816,TRUE,FALSE,NA,NA
@FRShitposting Buen acierto el poner a Joker en el puesto más alto,FALSE,0,FRShitposting,2019-10-28T20:01:02Z,FALSE,1188907447060172802,1188908552926191619,1036725434602455040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hectorgomez_17,0,FALSE,FALSE,NA,NA
"RT @cizgikafe: Joker, 1 milyon 588 bin seyirci ile Türkiye'de en çok izlenen DC uyarlaması oldu. (@boxofficeturkey) https://t.co/9cAdjeXASi",FALSE,0,NA,2019-10-28T20:01:02Z,FALSE,NA,1188908551105925124,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",myheartceren,7,TRUE,FALSE,NA,NA
"◾29 days left to play with Sindel 

◾92 days left to play with Joker 

◾141 days left to play with Spawn",FALSE,0,yooooovz,2019-10-28T20:01:01Z,FALSE,1188336979861233664,1188908550371889152,1110675228311588866,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yooooovz,0,FALSE,FALSE,NA,NA
RT @yisucrist: mi escena favorita del joker https://t.co/EjfUH5o7LJ,FALSE,0,NA,2019-10-28T20:01:00Z,FALSE,NA,1188908546492121095,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",albitagh1,1816,TRUE,FALSE,NA,NA
"#FelizLunes
#FelizInicioDeSemana 
¿Iniciaron bien su semana? O fue al estilo del #Joker 🤡😂

https://t.co/V7oGDHDF2j https://t.co/LaIdYTMfLC",FALSE,0,NA,2019-10-28T20:01:00Z,FALSE,NA,1188908544533221376,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",laprensaoem,0,FALSE,FALSE,NA,NA
"RT @TYTwen0514: Joker Dance🤡 
#Joker #Jokerfanart #JokerMovie https://t.co/eekCdxM2WH",FALSE,0,NA,2019-10-28T20:00:59Z,FALSE,NA,1188908542276886528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CaravaggioGio,1424,TRUE,FALSE,NA,NA
RT @lacedbIunt: wait nicki dressed kenny up as the joker for halloween because the media makes him out to be a crazy criminal and she dress…,FALSE,0,NA,2019-10-28T20:00:58Z,FALSE,NA,1188908537587609601,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lbbhfendi,41,TRUE,FALSE,NA,NA
"RT @DCEUnlimited: Forbes estima que #Joker podría terminar esta semana con $915M, mientras que pronostican un final entre $975-990M, quedán…",FALSE,0,NA,2019-10-28T20:00:58Z,FALSE,NA,1188908534873935877,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ojec1234,10,TRUE,FALSE,NA,NA
"RT @HotNewHipHop: Harley Quinn? More like Harley QUEEN @NICKIMINAJ 

😈😈😈

https://t.co/NucbjIv4X5",FALSE,0,NA,2019-10-28T20:00:57Z,FALSE,NA,1188908531187113985,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nanaprettyy,228,TRUE,FALSE,NA,NA
Joker says : 👇   @rajtakk @LowBPNews1 @sumachaar @psychicwolf2 @Vivek_Gaur @CaricatureWala @abhigupta_ak https://t.co/jS2LlKupMg,FALSE,0,NA,2019-10-28T20:00:57Z,FALSE,NA,1188908530700406784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jokerneverquits,0,FALSE,FALSE,NA,NA
RT @_Vs_The_World: @knittaphd The Joker getting upset about being told to smile? I think theres a fundamental misunderstanding of the chara…,FALSE,0,NA,2019-10-28T20:00:56Z,FALSE,NA,1188908528158892032,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ScribeUndead,125,TRUE,FALSE,NA,NA
RT @PTimm82: Finished the Joker Poker Piece! I'm of a mind to make some mookie...  #joker #jokermovie #joaquinphoenixjoker #dccomics #haha…,FALSE,0,NA,2019-10-28T20:00:56Z,FALSE,NA,1188908527592628224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pensage,1635,TRUE,FALSE,NA,NA
The joker was good.,FALSE,0,NA,2019-10-28T20:00:56Z,FALSE,NA,1188908527378673664,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MsPyatt,0,FALSE,FALSE,NA,NA
RT @Max_Hambidge: Canny believe I met the joker last night https://t.co/MLpfLXTt1J,FALSE,0,NA,2019-10-28T20:00:55Z,FALSE,NA,1188908524492881921,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Al_m3dran0,10198,TRUE,FALSE,NA,NA
"RT @beasasira: DC: Batman but a Ninja

Batman fans: Yes!!!

DC: Campy Batman

Batman fans: Yes!!!

DC: Dark, brooding Batman

Batman fans:…",FALSE,0,NA,2019-10-28T20:00:55Z,FALSE,NA,1188908523503210497,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",quant723,8,TRUE,FALSE,NA,NA
RT @XavsFutbol: The best Joker meme so far lmfao https://t.co/nlWq70Qf1D,FALSE,0,NA,2019-10-28T20:00:54Z,FALSE,NA,1188908520210599936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nanogcia,871,TRUE,FALSE,NA,NA
"RT @hiddlesegerton: “La película de Joker puede incentivar a las personas a cometer actos de violencia”

Las personas: https://t.co/5stqCLG…",FALSE,0,NA,2019-10-28T20:00:53Z,FALSE,NA,1188908516330921987,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rodriferpaspas,1853,TRUE,FALSE,NA,NA
#Joker #TAEHYUNG  #btsedit #fanart #btsfanart #bts #BTSV https://t.co/62B2bLbIy8,FALSE,1,NA,2019-10-28T20:00:53Z,FALSE,NA,1188908515605336064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chuuk_z,0,FALSE,FALSE,NA,NA
about how do we have many JOKER in our life ?!,FALSE,0,NA,2019-10-28T20:00:53Z,FALSE,NA,1188908513894043648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GulfSci,0,FALSE,FALSE,NA,NA
@anajuold Tu já viu o Joker ?,FALSE,0,anajuold,2019-10-28T20:00:52Z,FALSE,1188908124754890753,1188908512228839430,932677262,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vermeioxx,0,FALSE,FALSE,NA,NA
Ganamos el 3er lugar en disfraz de joker . https://t.co/vBQJtb6N4e,FALSE,0,NA,2019-10-28T20:00:52Z,FALSE,NA,1188908511528308736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Palomasinalma,0,FALSE,FALSE,NA,NA
"RT @hiddlesegerton: “La película de Joker puede incentivar a las personas a cometer actos de violencia”

Las personas: https://t.co/5stqCLG…",FALSE,0,NA,2019-10-28T20:00:52Z,FALSE,NA,1188908508818952192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GonHuerta,1853,TRUE,FALSE,NA,NA
Que mi suegra quiere ver el Joker mañana. Al final la voy a ver en el cine. Me meo. Mañana comento xD,FALSE,0,NA,2019-10-28T20:00:51Z,FALSE,NA,1188908506088390660,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",darksyx,0,FALSE,FALSE,NA,NA
“Joker” vuelve a ser líder en EE.UU. superando por los pelos a “Maleficent” https://t.co/odEynSIfep https://t.co/bpi6TcMzBr,FALSE,0,NA,2019-10-28T20:00:50Z,FALSE,NA,1188908502632321025,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",ElPeriodicoDo,0,FALSE,FALSE,NA,NA
"RT @hiddlesegerton: “La película de Joker puede incentivar a las personas a cometer actos de violencia”

Las personas: https://t.co/5stqCLG…",FALSE,0,NA,2019-10-28T20:00:49Z,FALSE,NA,1188908497288581120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FuckItsMagic,1853,TRUE,FALSE,NA,NA
"""A female reboot of the Joker""

""upset at being told to smile""

Imagine both misunderstanding the Joker as a charac… https://t.co/WmdjELSMUO",FALSE,8,NA,2019-10-28T20:00:49Z,TRUE,NA,1188908496760295424,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ScribeUndead,0,FALSE,FALSE,NA,NA
"RT @tprincedelamour: #Terrorisme Hier soir, un islamiste a crié ""Allah Akbar"" en pleine séance du ""Joker"" au #GrandRex puis s'est mis à fra…",FALSE,0,NA,2019-10-28T20:00:48Z,FALSE,NA,1188908494948372483,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jose_boisson,562,TRUE,FALSE,NA,NA
RT @JokerIsAnywhere: Joker dancing into a black hole https://t.co/QQqLd43YwS,FALSE,0,NA,2019-10-28T20:00:48Z,FALSE,NA,1188908494029758471,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pray4TheBatman,55,TRUE,FALSE,NA,NA
RT @AlexChiner: Os imagináis que alguien se disfraza de Joker este Halloween?,FALSE,0,NA,2019-10-28T20:00:48Z,FALSE,NA,1188908493274800131,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisitosss,91,TRUE,FALSE,NA,NA
RT @musicnewsfact: .@NickiMinaj &amp; her husband dress up as Harley &amp; the Joker for Halloween. 😍 https://t.co/PPzi0TXyAa,FALSE,0,NA,2019-10-28T20:00:47Z,FALSE,NA,1188908487851433985,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daseandaking,2553,TRUE,FALSE,NA,NA
